,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
68,0.6900000000000001,22.96586376352302,27.97350248789212,29.079357096319395,25.90723752224918,20.77782946473476,33.1622527904486,25.678832719849492,18.61324608249753,55.74354927829144,38.84555319355448
69,0.7000000000000001,23.101566659685353,27.890671963965968,28.782172794165295,25.685438350305386,20.961343939957455,32.69278365544652,25.934261704008733,18.65380601765011,53.996314653336505,48.72970999671591
70,0.7100000000000001,23.22164126431378,28.194930764278045,28.991867157631557,25.581445752928406,20.727682806424387,32.50210187328073,24.78954079812795,18.542280985704238,54.7227432335603,41.97331907764226
71,0.72,22.570510838490218,28.04896072525468,28.919972498930605,25.801523051721283,20.751249713874017,32.655221704411204,23.715689969423845,18.31367183122658,56.61360608963293,41.379793676803054
72,0.73,22.581595591457475,27.311748771615157,28.793006491237687,25.773508197435508,20.79086780664668,31.93710878781772,23.320731110449465,18.57245743603401,59.05101348386971,37.22482094823355
73,0.74,22.099842976534852,27.326379549962986,28.437319085631316,25.28653855016428,20.083847888261914,31.539660707206515,23.476286159894233,19.401782368269426,38.70064968301763,36.83091844152269
74,0.75,21.136989526305975,26.45903726518127,28.720508553158574,24.605221897330836,19.641681051904694,31.4437866749674,23.091329499580215,20.20447329633331,38.288809084159645,38.97720047392262
75,0.76,20.394477399766963,25.06986229224297,27.60318699641524,23.868790661543294,19.46380499489568,30.537594321703367,23.15841995828411,20.79108404813038,36.88395731149467,36.84962759338785
76,0.77,19.673771008023518,24.90384186954771,26.37759378930946,23.768305781076702,18.898961091316444,29.87686359151748,23.02689366407264,20.649417584544818,37.60840422818499,41.03370549616409
77,0.78,19.133421501019107,24.69448169879987,25.873735796557657,23.47587650621479,18.65174260534202,29.83077394503174,22.45073370783612,20.328168812271983,34.84206861341062,38.56521350509603
78,0.79,18.59336534021949,23.187333185280934,24.943067409757273,23.645165024460802,18.512996781565693,29.041335719752507,22.52268155864332,19.16005195554075,31.54165090791257,39.71189857964449
79,0.8,17.78593047736171,22.920053478498907,24.350421882991288,23.46411755832384,18.422237836576596,29.32326256328778,22.645840923617367,18.96920960056699,31.972874487420523,41.55734842262945
80,0.81,17.357097814008036,22.982019923879346,23.968810513558388,23.868948053331497,18.434631818716905,29.70106237423305,22.489840279823845,18.828361614402237,27.335386097889657,38.90309561345863
81,0.8200000000000001,16.96002567651822,23.00259979644572,23.72455296403658,23.216928186365767,18.644288102838882,28.93354007989593,22.3185415163121,18.471998181148876,31.73266522652611,25.56487637374037
82,0.8300000000000001,16.756943772897287,22.86084707215634,23.706838055514798,22.73268724716274,18.280214606162986,28.56133678562184,21.230099212901763,18.650718731644616,27.41634734803456,23.325826467372217
83,0.8400000000000001,16.072439567542155,22.85893949515042,23.64990783477819,22.001120659744902,17.61328128618951,28.66212706250692,22.532113504139886,18.36613693181343,25.282743908166605,23.88280588296114
84,0.85,15.311488679657229,22.8098450250545,23.24549250612197,22.82183962815232,17.70295223900259,28.97089143033565,23.328082336839696,17.61468560927015,23.93506979656795,17.206725867323403
85,0.86,15.11251021051188,21.115417437965498,23.165060417406533,22.21547081776813,19.069069293727377,26.29534097024194,23.200294132288274,16.311633055318925,25.03139509259867,16.73777023746336
86,0.87,13.967798763878307,18.299788135557332,20.68231030827432,19.96469427747081,18.176104536644385,25.263546967113115,23.09054424845128,16.70192938111219,25.27270048639258,23.377684128688635
87,0.88,12.425155160773114,16.526517193192696,17.96960983045768,18.55940907729691,17.17883821075877,23.689591278558563,23.41398676098944,15.104743125168651,22.58756924670912,21.981738199431078
88,0.89,11.859373248417384,15.826498097043252,16.75666522585232,16.96891969715275,16.880295368998098,22.661097360512603,22.366227093815844,15.233391433127778,22.765703270321076,15.855900389997066
89,0.9,10.904769642593404,14.227405866266981,15.883714772610125,15.838334259859003,17.022313130654577,22.754251697291995,21.199693024238815,14.272775932333856,12.145725335363409,18.39671364725313
90,0.91,9.664897792497543,13.267592824526254,14.644095156353208,15.08884537794323,16.720032780137384,22.292651761850053,19.32365601644873,12.16688249395118,10.662904621923584,11.336677063445613
91,0.92,8.52698351103432,11.941336103524083,12.192193066786965,12.69465698064458,16.031465051391397,20.105614116150342,18.674405244858626,10.519805308265866,9.387843193741432,9.687693375000512
92,0.93,7.620583543394245,10.830423239951934,11.87810235142647,12.073296163055442,13.976235066163262,16.2347284309298,15.43837374461633,8.405526451018693,9.858473529029022,8.180541319565087
93,0.9400000000000001,6.59086322914894,8.020544944365462,9.971178679564654,10.448754366911164,11.729618736085119,14.26655844427805,14.830476668371569,6.945054757685679,8.085054359399884,6.906186678037503
94,0.9500000000000001,5.802251421836659,5.813448653643062,6.410732277816652,8.859044995780389,9.65403757891946,13.02005999983478,12.993561260303942,6.780107307028217,7.307108911657153,5.511039973083843
95,0.9600000000000001,4.893053294760525,4.8156165370091575,5.104390341105757,6.5782377887446986,8.574619431830412,9.182473686328812,10.647831554530832,6.21238083698806,6.473533113003431,6.832226572579088
96,0.97,3.923686552980505,3.8374435570705177,3.894464358437201,5.531877240685224,6.347750944009446,8.929549223345255,8.35901321861191,4.7923374306934,6.952326805046207,5.336893196914725
97,0.98,3.128610833694307,2.544808908400133,2.5690114019153127,3.015351504828419,4.247602146226876,8.60437456541083,4.465987145635173,3.8805644735462557,4.926631227338835,4.163822110114882
98,0.99,2.224928927477019,1.3675847483218693,1.4654804560458157,1.6998494967333202,4.41409299627113,8.749235854401698,4.314634538709627,4.347999722719341,2.507557071649266,1.96326869492362
